1,121,0.553791880607605
2,231,0.49180328845977783
3,123,0.25766870379447937
4,202,0.4640718698501587
5,672,0.313043475151062
6,547,0.1964285671710968
7,117,0.5277777910232544
8,71,0.4161290228366852
9,100,0.44107142090797424
10,713,0.23846153914928436
11,56,0.4893617033958435
12,98,0.47640448808670044
13,124,0.3202846944332123
14,275,0.38343557715415955
15,1,0.42175573110580444
16,20,0.1808510571718216
17,231,0.35260117053985596
18,1158,0.27272728085517883
19,20,0.2589285671710968
20,10,0.26771652698516846
21,1028,0.2210526317358017
22,69,0.548872172832489
23,182,0.4166666567325592
24,405,0.35958003997802734
25,405,0.43792325258255005
26,387,0.26605504751205444
27,17,0.3185840845108032
28,69,0.571052610874176
29,403,0.49289098381996155
30,61,0.2467532455921173
31,566,0.3817427456378937
32,171,0.2586206793785095
33,550,0.36263737082481384
34,74,0.1666666716337204
35,75,0.23076923191547394
36,1229,0.2380952388048172
37,777,0.3333333432674408
38,576,0.41999998688697815
39,92,0.29054054617881775
40,728,0.2750000059604645
41,80,0.3291139304637909
42,433,0.3574468195438385
43,1217,0.2539682686328888
44,54,0.316546767950058
45,462,0.2881355881690979
46,1069,0.21621622145175934
47,4,0.3571428656578064
48,58,0.3035714328289032
49,393,0.3252427279949188
50,174,0.6099518537521362
51,356,0.3185185194015503
52,792,0.3208955228328705
53,559,0.4324324429035187
54,226,0.4285714328289032
55,11,0.379928320646286
56,98,0.6231883764266968
57,372,0.21311475336551666
58,69,0.42939481139183044
59,61,0.5777778029441833
60,61,0.5769230723381042
61,60,0.5769230723381042
62,226,0.48730963468551636
63,67,0.37037035822868347
64,174,0.508583664894104
65,58,0.32420089840888977
66,393,0.43319839239120483
67,80,0.47413793206214905
68,62,0.5086705088615417
69,174,0.6004319787025452
70,204,0.4913151264190674
71,588,0.5345454812049866
72,393,0.439461886882782
73,88,0.38056680560112
74,104,0.20000000298023224
75,1442,0.25
76,943,0.2702702581882477
77,161,0.4324324429035187
78,783,0.29629629850387573
79,96,0.5735660791397095
80,384,0.457446813583374
81,367,0.3461538553237915
82,568,0.5889967679977417
83,173,0.36612021923065186
84,1419,0.17241379618644714
85,73,0.24832214415073395
86,213,0.35885167121887207
87,196,0.32764506340026855
88,393,0.5283018946647644
89,183,0.550684928894043
90,72,0.3658536672592163
91,432,0.4151785671710968
92,53,0.3410404622554779
93,919,0.2760736048221588
94,67,0.4906832277774811
95,588,0.5767790079116821
96,172,0.5875299572944641
97,423,0.5401661992073059
98,56,0.6231883764266968
99,432,0.5242290496826172
100,7,0.5517241358757019
101,380,0.3216783106327057
102,625,0.3333333432674408
103,1164,0.23529411852359772
104,34,0.20000000298023224
105,926,0.26811593770980835
106,595,0.23853211104869843
107,676,0.1553398072719574
108,3,0.22047244012355804
109,240,0.2599118947982788
110,78,0.2549019753932953
111,25,0.4124999940395355
112,1033,0.26829269528388977
113,1501,0.27272728085517883
114,189,0.2666666805744171
115,961,0.11363636702299118
116,137,0.33936652541160583
117,405,0.58681321144104
118,405,0.5202863812446594
119,1447,0.25
120,831,0.2153846174478531
121,117,0.5885826945304871
122,412,0.3266666531562805
123,928,0.31137725710868835
124,285,0.32699620723724365
125,121,0.41684210300445557
126,471,0.21374045312404633
127,181,0.5081967115402222
128,455,0.28834354877471924
129,273,0.3037036955356598
130,1132,0.1458333283662796
131,485,0.3095238208770752
132,423,0.5
133,143,0.4290909171104431
134,135,0.4462025463581085
135,197,0.504531741142273
136,133,0.32057416439056396
137,285,0.359183669090271
138,1469,0.19230769574642181
139,63,0.29411765933036804
140,418,0.2925170063972473
141,495,0.3100000023841858
142,417,0.3265306055545807
143,204,0.4934725761413574
144,195,0.5323943495750427
145,217,0.3214285671710968
146,1171,0.20000000298023224
147,546,0.35913312435150146
148,546,0.2775919735431671
149,985,0.18421052396297455
150,508,0.30985915660858154
151,121,0.48622047901153564
152,517,0.30075186491012573
153,168,0.48941799998283386
154,186,0.4455782175064087
155,159,0.33557048439979553
156,144,0.3623693287372589
157,196,0.35483869910240173
158,80,0.2800000011920929
159,226,0.3553299605846405
160,81,0.26950353384017944
161,568,0.5845070481300354
162,133,0.31904762983322144
163,502,0.3185840845108032
164,559,0.3779904246330261
165,170,0.2847222089767456
166,638,0.3076923191547394
167,636,0.3057851195335388
168,174,0.5726495981216431
169,408,0.4935064911842346
170,529,0.32919254899024963
171,652,0.28099173307418823
172,210,0.6501182317733765
173,174,0.5696202516555786
174,204,0.6313559412956238
175,135,0.4593749940395355
176,195,0.5641711354255676
177,385,0.35826772451400757
178,197,0.30000001192092896
179,238,0.44108760356903076
180,179,0.4684385359287262
181,174,0.5846154093742371
182,174,0.45495495200157166
183,195,0.5744680762290955
184,68,0.40449437499046326
185,98,0.46962615847587585
186,204,0.5489690899848938
187,180,0.4381271004676819
188,403,0.443579763174057
189,408,0.4126984179019928
190,86,0.3497537076473236
191,174,0.5130434632301331
192,521,0.34090909361839294
193,215,0.3768656849861145
194,204,0.4592592716217041
195,174,0.6129754185676575
196,423,0.5391061305999756
197,191,0.4507042169570923
198,212,0.31137725710868835
199,511,0.40833333134651184
200,185,0.4542483687400818
301,302,0.32745590806007385
302,286,0.37455829977989197
303,302,0.2981927692890167
304,292,0.20642201602458954
305,303,0.2628571391105652
306,269,0.21597632765769958
307,328,0.3305785059928894
308,749,0.17391304671764374
309,683,0.10000000149011612
